seed,trial,snr,normalization_mode,tau,symbols,max_points,max_persistence,mean_persistence,persistence_entropy,normalized_entropy,h1_bar_count
1,1,20,shape_normalized,15,1000,200,0.46800751227972237,0.05981162173820569,2.4255137545323806,0.6768525006253675,36
1,2,20,shape_normalized,15,1000,200,0.5013783676291268,0.08015361038366947,2.529581655664479,0.6954011656605683,38
1,3,20,shape_normalized,15,1000,200,0.4124596361834245,0.06532329917652452,2.326520456575067,0.6909165615497502,29
1,4,20,shape_normalized,15,1000,200,0.4057400520615154,0.04551743961155068,2.2504779668819674,0.628007834068136,36
1,5,20,shape_normalized,15,1000,200,0.39791204106841105,0.041676904178639305,2.927248540889222,0.764565870173566,46
1,6,20,shape_normalized,15,1000,200,0.4657391666436519,0.046883688094908144,2.364535802599041,0.6500288099779054,38
1,7,20,shape_normalized,15,1000,200,0.33384804690037073,0.035373962453522825,2.734105348261752,0.6988980751053946,50
1,8,20,shape_normalized,15,1000,200,0.5175019861963344,0.07411459785123094,2.1833531792617595,0.6358070223471048,31
1,9,20,shape_normalized,15,1000,200,0.465276480405706,0.05863598108708289,2.528417683383529,0.6567066889229187,47
1,0,15,shape_normalized,15,1000,200,0.46903812745456175,0.06478246551588679,2.8165947273342566,0.7443059148222104,44
1,1,15,shape_normalized,15,1000,200,0.30516796985254047,0.040939296792216126,3.2761627270518345,0.817541885243011,55
1,2,15,shape_normalized,15,1000,200,0.2876264440508872,0.048684533337408194,3.289399878564206,0.8452085724927023,49
1,3,15,shape_normalized,15,1000,200,0.37593985984188305,0.034472415859800445,3.1196671091883506,0.778489575232905,55
1,4,15,shape_normalized,15,1000,200,0.32398876460355497,0.04445514802296164,3.1948716798589567,0.8442683874039613,44
1,5,15,shape_normalized,15,1000,200,0.09079917299204282,0.020837134273387715,3.7112963801013032,0.8992429210808833,62
1,6,15,shape_normalized,15,1000,200,0.35665243592702744,0.0411843819938255,2.95614806810954,0.7721141162032984,46
1,7,15,shape_normalized,15,1000,200,0.41485375415953374,0.047424747458445604,3.170395024995435,0.7841589965030278,57
1,8,15,shape_normalized,15,1000,200,0.46828803645797423,0.045871692664989736,3.1048978475905327,0.7679590591126759,57
1,9,15,shape_normalized,15,1000,200,0.5138957775657462,0.05015004576903232,2.633074652028846,0.7090409462191013,41
1,0,10,shape_normalized,15,1000,200,0.382618600456858,0.04811520513015676,3.6473102286301544,0.870551502023302,66
1,1,10,shape_normalized,15,1000,200,0.21351494764638113,0.048412791462225116,3.8170700863639495,0.8984522445934758,70
